0.000000 0.000000
0.049846 0.000000
0.099568 0.000000
0.149042 0.000000
0.198146 0.000000
0.246757 0.000000
0.294755 0.000000
0.342020 0.000000
0.388435 0.000000
0.433884 0.000000
0.478254 0.000000
0.521435 0.000000
0.563320 0.000000
0.603804 0.000000
0.642788 0.000000
0.680173 0.000000
0.715867 0.000000
0.749781 0.000000
0.781831 0.000000
0.811938 0.000000
0.840026 0.000000
0.866025 0.000000
0.889872 0.000000
0.911506 0.000000
0.930874 0.000000
0.947927 0.000000
0.962624 0.000000
0.974928 0.000000
0.984808 0.000000
0.992239 0.000000
0.997204 0.000000
0.999689 0.000000
0.999689 0.000000
0.997204 0.000000
0.992239 0.000000
0.984808 0.000000
0.974928 0.000000
0.962624 0.000000
0.947927 0.000000
0.930874 0.000000
0.911506 0.000000
0.889872 0.000000
0.866025 0.000000
0.840026 0.000000
0.811938 0.000000
0.781831 0.000000
0.749781 0.000000
0.715867 0.000000
0.680173 0.000000
0.642788 0.000000
0.603804 0.000000
0.563320 0.000000
0.521435 0.000000
0.478254 0.000000
0.433884 0.000000
0.388435 0.000000
0.342020 0.000000
0.294755 0.000000
0.246757 0.000000
0.198146 0.000000
0.149042 0.000000
0.099568 0.000000
0.049846 0.000000
0.000000 0.000000
